ASV_ID	F-2016-GULD04-1m-L	F-2016-GULD04-1m-S	F-2016-GULD04-20m-L	F-2016-GULD04-20m-S	F-2016-GULD04-250m-L	F-2016-GULD04-250m-S	F-2014-GULD04-1m-L	F-2014-GULD04-1m-S	F-2014-GULD04-20m-L	F-2014-GULD04-20m-S	F-2014-GULD04-250m-L	F-2014-GULD04-250m-S	F-2017-GULD04-1m-L	F-2017-GULD04-1m-S	F-2017-GULD04-20m-L	F-2017-GULD04-20m-S	F-2017-GULD04-250m-L	F-2017-GULD04-250m-S	S-2014-GULD04-1m-S	S-2014-GULD04-20m-L	S-2014-GULD04-20m-S	S-2014-GULD04-250m-L	S-2014-GULD04-250m-S	S-2017-GULD04-1m-S	S-2017-GULD04-20m-L	S-2017-GULD04-20m-S	S-2017-GULD04-250m-L	S-2017-GULD04-250m-S	S-2018-GULD04-1m-S	S-2018-GULD04-20m-L	S-2018-GULD04-20m-S	S-2018-GULD04-250m-L	S-2018-GULD04-250m-S	F-2014-LL07-1m-L	F-2014-LL07-1m-S	F-2014-LL07-20m-L	F-2014-LL07-20m-S	F-2014-LL07-250m-L	F-2014-LL07-250m-S	F-2016-LL07-1m-L	F-2016-LL07-1m-S	F-2016-LL07-20m-L	F-2016-LL07-20m-S	F-2016-LL07-250m-L	F-2016-LL07-250m-S	F-2017-LL07-1m-L	F-2017-LL07-1m-S	F-2017-LL07-20m-L	F-2017-LL07-20m-S	F-2017-LL07-250m-L	F-2017-LL07-250m-S	S-2014-GULD04-1m-L	S-2014-LL07-1m-S	S-2014-LL07-20m-S	S-2014-LL07-250m-L	S-2014-LL07-250m-S	S-2017-GULD04-1m-L	S-2017-LL07-1m-L	S-2017-LL07-1m-S	S-2017-LL07-20m-L	S-2017-LL07-20m-S	S-2017-LL07-250m-L	S-2017-LL07-250m-S	S-2018-LL07-1m-L	S-2018-LL07-1m-S	S-2018-LL07-20m-S	S-2018-LL07-250m-L	S-2018-LL07-250m-S
2a85ac7b79c8af33376ad42f1d5e97cb	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a92d9b180117e62e929be6be33bff7e	113	66	42	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	12	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a9c24d8778db4e698e8cc33638e83d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2abc691bb2ef0ebafce1b8cc6670c328	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2af51e7592a8ef1e3e858a15d880e0f8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	7	0	0	0	12	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2afb33fb6011aedc180e1d3fc0ac0936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0
2afcfa3c227f8da8f2c69264f7e247d9	0	0	0	0	0	0	0	55	5	99	0	6	0	192	0	46	0	0	32	0	0	0	0	20	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	30	0	0	0	17	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b1aa998b545d0496935344744d36e0c	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	109	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b3609799b7b2eff1f6215b0965242de	0	19	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b49172b3c8a9e8d617dd6a6d7714007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
2b549c2d3af543a27d28cfdc8c2e7859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
2b8b9dba2904bbc7dbfff54b92aa19c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b9204090721a4f9796544131bb59f9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ba6e4ab3bfbcce7b51a75ec8cb5c92f	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	17	0	23	0	0	12	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2bbfbca32c3bc78229ae8a8d266c16ff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	15	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2bf702d57c094bead1f179934471a882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2bfacc9da152bfc35348f09f8e537a81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0
2c06556389c8cad8eaff87a48f898961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c4f0579f795ac67591c8027c79196e5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0
2c509295e05d70ca9f5efe08295296c8	0	0	0	41	0	75	0	0	0	0	32	34	0	0	0	0	23	33	43	0	0	0	61	0	0	0	0	44	0	0	0	0	0	4	7666	2	3969	21	12	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0
2c5a0f00de2886044545f83507ac575c	0	0	0	0	0	0	0	0	0	0	55	12	5	0	5	0	0	0	0	0	27	718	38	7	8	0	0	0	0	0	0	405	7	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7	0	0	0	15	11	0	0	0	2	22	0	0	0	0	0	0	0
2c82151d755c78b11a88350434fc0afa	0	0	0	0	0	0	0	0	0	3	811	16	0	0	0	0	0	0	0	0	0	44	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ca9262e31cbc57632d9bd8b44135904	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2cb02195947dd41484691e701fe4fc52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	729	0	0	0	0	55	49	0	0	0	14	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	147	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
2cb9d789a67a132a2db4f291be0c6972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2cdea01f56fd6291b4ccfca8d5796600	0	0	0	0	0	0	0	0	0	0	229	0	76	148	0	0	222	0	117	0	151	43	0	779	153	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d154ab9f4875e6971856ad5a0b9b7a0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2d36450442083ae32dc97e4a2ced477b	0	0	0	0	0	0	0	0	0	0	0	0	0	190	3	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2dbf0c22200a52f3938146d11630fa80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e1729f38ac830ee93d4a75c73fccbe3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e1c3f4fd8b0873c9768f8bea50108b2	0	0	0	0	0	0	0	5	0	0	0	2	4	99	0	26	0	0	0	0	0	0	0	5	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
2eaa2dbc5d5f290caea6ee2f34de2ece	0	16	0	48	0	0	0	15	0	24	0	0	12	141	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2eb2144b578b259fa70a7bfded25a51e	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2eb921fc7c0eb338db3d287d126842cc	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	39	0	0	0	0	31	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ed16a5afdcd422671b904ee3096e18d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ede2abcbc16c2df3776bdb3ffb9a18e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ee54747614f3a381c5659229cfef326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0
2f21630a76a18d47ac278f556eedd8e7	0	0	0	0	0	0	0	0	0	0	10	36	0	0	0	0	0	0	0	0	0	0	18	0	0	0	9	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0
2f21f27f77da1a557cf47a48ade9bcc9	0	0	0	0	0	43	0	0	0	0	0	35	0	0	0	0	185	45	0	0	0	63	167	0	0	0	19	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	591	0	0	0	0	20	0	0	0	0	0	0	129	0	0	0	0	0
2f3d3c6372923959c07c022d66bc904b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
2f4a0466eb30dbf42a425d58b3a9080a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	9	0	0	0	0	0
2f59433327022d7a51c629a0a25e9220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f6b72bb7f6cd48072053788a8520e05	0	0	0	0	0	0	0	0	0	0	12	0	13	513	15	133	0	0	0	0	0	18	0	18	0	40	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	73	24	0	14	0	26	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f8a2d3040924e5e2af0d8448712d4ea	0	25	0	59	0	0	0	35	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0
2fc40f5e4cca3021ca9178a695e87142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ff4f9515a3341b4e6794a7eab003cb0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ffd15daaea2565e5b9c773d4ef46653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300477260047b4e07b6bd6dba41e5278	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	83	0	0	57	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300bf6d27f93acb2bdac2813a88fd124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	27	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
302272c10105a03ab012d950f9cf38c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3065ff50b23a1234d349e6ee9abd03b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
306e25bcc28ff07fe3f8c902623dd716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
3079ef33e1460a27fe610bbcebef6cf6	0	0	19	0	541	518	0	0	0	0	1217	364	0	0	0	0	602	23	0	0	11	0	0	0	0	0	141	0	0	0	0	0	0	0	5	0	0	204	26	0	0	0	0	76	47	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	106	55	0	0	0	0	0
307ad157fd894e9f124cae33550b61e1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	0	675	0	0	90	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	32	0	0	0	0	0	0	35	0	0	0	0	0	0	0
30c056b5febae9bd3c9281df71310409	0	12	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30f1c410d7b29b8ea2234cf4ab5b4a17	0	0	0	0	0	0	0	0	0	0	8	20	0	0	0	0	313	0	0	0	0	76	0	0	0	0	35	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	30	40	0	0	0	0	17	0	0	0	0	0	0	25	0	0	0	0	0
30f534ffd183f6215e89cbb9b99bdc6d	0	14	10	41	0	0	0	0	0	7	60	0	0	365	0	79	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	26	0	25	0	18	0	7	0	10	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
30fc6b69b11dd512b14d6d8e1fc2d7ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	133	0	0	232	7	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
311c812fbb6e0a8134797fb15622286d	531	95	639	50	0	0	0	0	34	0	0	0	1879	3612	820	502	0	0	0	0	53	0	0	18	19	0	0	0	0	0	0	257	0	0	0	0	0	0	0	530	0	460	16	0	576	181	102	2565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31502b80446c2123b36dc9d35d56670c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
315298ef2bb5cb7c4f9de3f655489d02	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
316fce2c66cd97b1e687332beae2f816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31737bef9a81b63465f9ce64078507a1	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	42	0	0	16	0	15	0	0	21	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
3184323e1a1fbebb0445e3bcc85d37c4	0	0	0	0	0	0	0	0	0	0	6	0	20	190	6	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318788e5826de178b8de32a4829b5d34	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	13	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0
31af41bc93c5b1ba476b8f90b55ee787	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31cdebc5d1e880e52d4fae1fcecc776c	0	0	0	0	10	2672	0	0	0	0	64	1016	0	0	0	0	30	767	0	0	0	0	19	0	0	0	0	87	0	0	0	0	24	0	0	0	0	6	15	0	0	0	0	6	0	0	0	0	0	4	4600	0	0	0	0	4	0	0	0	0	0	0	805	0	0	0	0	0
31e6d7124d2259f15f91caaf13876cc0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	3	4	0	0	0	67	59	0	0	0	17	53	0	0	0	22	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	42	0	0	0	0	0	0	269	0	0	0	0	0
3289aa45acddcda85ef94bef88b66501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3298623721c4d122a9ddac12dd83e0b1	0	0	0	0	0	37	0	0	0	0	0	84	0	0	0	0	39	144	0	0	0	0	61	0	0	0	0	62	0	0	0	0	20	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	719	0	0	0	0	9	0	0	0	0	0	0	461	0	0	0	0	0
32bff35018665352e18e275b728ce7e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32c915673c1f140d3d7ec2550ccafe7c	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	203	17	0	0	0	10	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
3303547917caa7dab9615ab0480f8de0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0
3318b5ce6f4da2d4185374da654f2525	0	0	0	0	0	59	0	0	0	0	0	17	0	0	0	13	0	23	0	0	0	0	51	0	0	0	0	31	0	0	0	9	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	24	0	0	0	0	0	0	65	0	0	0	0	0
3329e754f6908f1124daecb6ac835ab7	222	261	466	772	48	0	0	0	0	0	140	20	581	1586	155	248	149	0	3843	192	3016	0	20	449	116	545	174	0	0	0	0	193	26	0	0	0	0	0	0	159	0	172	59	0	388	78	28	1135	0	50	60	101	0	19	0	0	111	0	0	0	316	0	13	0	0	0	0	0
333f8feb57ebdcade40706a28d610c7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	25	33	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337bb2ff36834cf4ba9c9dc37fd53890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33c10098d42fcb199f417884e9c0c280	0	0	0	0	0	0	0	106	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340afeb808be668457ad08be5ac37d45	0	0	0	0	0	0	0	0	0	0	0	0	6	225	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340f3279eeaae8249a50a50da79236ee	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3434aaf68d6adf862f1991fcb785fed3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
344f988690570dbfe60d659b7fba8c02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
